,linear_compensation,sampling,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
2625,TRUE,1,301,501,100,320,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002625.pth,12000
2626,TRUE,1,301,501,100,320,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002626.pth,12000
2627,TRUE,1,301,501,100,320,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002627.pth,12000
2628,TRUE,1,301,501,100,320,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002628.pth,12000
2629,TRUE,1,301,501,100,320,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002629.pth,12000
2630,TRUE,1,301,501,100,320,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002630.pth,12000
2631,TRUE,1,351,501,100,320,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002631.pth,12000
2632,TRUE,1,351,501,100,320,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002632.pth,12000
2633,TRUE,1,351,501,100,320,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002633.pth,12000
2634,TRUE,1,351,501,100,320,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002634.pth,12000
2635,TRUE,1,351,501,100,320,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002635.pth,12000
2636,TRUE,1,351,501,100,320,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002636.pth,12000
2637,TRUE,1,351,501,100,320,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002637.pth,12000
2638,TRUE,1,351,501,100,320,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002638.pth,12000
2639,TRUE,1,351,501,100,320,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002639.pth,12000
2640,TRUE,1,351,501,100,320,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002640.pth,12000
2641,TRUE,1,401,501,100,320,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002641.pth,12000
2642,TRUE,1,401,501,100,320,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002642.pth,12000
2643,TRUE,1,401,501,100,320,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002643.pth,12000
2644,TRUE,1,401,501,100,320,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002644.pth,12000
2645,TRUE,1,401,501,100,320,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002645.pth,12000
2646,TRUE,1,401,501,100,320,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002646.pth,12000
2647,TRUE,1,401,501,100,320,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002647.pth,12000
2648,TRUE,1,401,501,100,320,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002648.pth,12000
2649,TRUE,1,401,501,100,320,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002649.pth,12000
2650,TRUE,1,401,501,100,320,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002650.pth,12000
2651,TRUE,1,451,501,100,320,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002651.pth,12000
2652,TRUE,1,451,501,100,320,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002652.pth,12000
2653,TRUE,1,451,501,100,320,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002653.pth,12000
2654,TRUE,1,451,501,100,320,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002654.pth,12000
2655,TRUE,1,451,501,100,320,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002655.pth,12000
2656,TRUE,1,451,501,100,320,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002656.pth,12000
2657,TRUE,1,451,501,100,320,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002657.pth,12000
2658,TRUE,1,451,501,100,320,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002658.pth,12000
2659,TRUE,1,451,501,100,320,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002659.pth,12000
2660,TRUE,1,451,501,100,320,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002660.pth,12000
2661,TRUE,1,501,501,100,320,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002661.pth,12000
2662,TRUE,1,501,501,100,320,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002662.pth,12000
2663,TRUE,1,501,501,100,320,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002663.pth,12000
2664,TRUE,1,501,501,100,320,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002664.pth,12000
2665,TRUE,1,501,501,100,320,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002665.pth,12000
2666,TRUE,1,501,501,100,320,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002666.pth,12000
2667,TRUE,1,501,501,100,320,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002667.pth,12000
2668,TRUE,1,501,501,100,320,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002668.pth,12000
2669,TRUE,1,501,501,100,320,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002669.pth,12000
2670,TRUE,1,501,501,100,320,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002670.pth,12000
2671,TRUE,1,1,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002671.pth,12000
2672,TRUE,1,1,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002672.pth,12000
2673,TRUE,1,1,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002673.pth,12000
2674,TRUE,1,1,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002674.pth,12000
2675,TRUE,1,1,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002675.pth,12000
2676,TRUE,1,1,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002676.pth,12000
2677,TRUE,1,1,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002677.pth,12000
2678,TRUE,1,1,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002678.pth,12000
2679,TRUE,1,1,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002679.pth,12000
2680,TRUE,1,1,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002680.pth,12000
2681,TRUE,1,51,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002681.pth,12000
2682,TRUE,1,51,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002682.pth,12000
2683,TRUE,1,51,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002683.pth,12000
2684,TRUE,1,51,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002684.pth,12000
2685,TRUE,1,51,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002685.pth,12000
2686,TRUE,1,51,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002686.pth,12000
2687,TRUE,1,51,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002687.pth,12000
2688,TRUE,1,51,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002688.pth,12000
2689,TRUE,1,51,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002689.pth,12000
2690,TRUE,1,51,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002690.pth,12000
2691,TRUE,1,101,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002691.pth,12000
2692,TRUE,1,101,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002692.pth,12000
2693,TRUE,1,101,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002693.pth,12000
2694,TRUE,1,101,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002694.pth,12000
2695,TRUE,1,101,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002695.pth,12000
2696,TRUE,1,101,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002696.pth,12000
2697,TRUE,1,101,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002697.pth,12000
2698,TRUE,1,101,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002698.pth,12000
2699,TRUE,1,101,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002699.pth,12000
2700,TRUE,1,101,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002700.pth,12000
2701,TRUE,1,151,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002701.pth,12000
2702,TRUE,1,151,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002702.pth,12000
2703,TRUE,1,151,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002703.pth,12000
2704,TRUE,1,151,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002704.pth,12000
2705,TRUE,1,151,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002705.pth,12000
2706,TRUE,1,151,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002706.pth,12000
2707,TRUE,1,151,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002707.pth,12000
2708,TRUE,1,151,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002708.pth,12000
2709,TRUE,1,151,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002709.pth,12000
2710,TRUE,1,151,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002710.pth,12000
2711,TRUE,1,201,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002711.pth,12000
2712,TRUE,1,201,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002712.pth,12000
2713,TRUE,1,201,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002713.pth,12000
2714,TRUE,1,201,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002714.pth,12000
2715,TRUE,1,201,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002715.pth,12000
2716,TRUE,1,201,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002716.pth,12000
2717,TRUE,1,201,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002717.pth,12000
2718,TRUE,1,201,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002718.pth,12000
2719,TRUE,1,201,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002719.pth,12000
2720,TRUE,1,201,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002720.pth,12000
2721,TRUE,1,251,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002721.pth,12000
2722,TRUE,1,251,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002722.pth,12000
2723,TRUE,1,251,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002723.pth,12000
2724,TRUE,1,251,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002724.pth,12000
2725,TRUE,1,251,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002725.pth,12000
2726,TRUE,1,251,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002726.pth,12000
2727,TRUE,1,251,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002727.pth,12000
2728,TRUE,1,251,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002728.pth,12000
2729,TRUE,1,251,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002729.pth,12000
2730,TRUE,1,251,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002730.pth,12000
2731,TRUE,1,301,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002731.pth,12000
2732,TRUE,1,301,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002732.pth,12000
2733,TRUE,1,301,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002733.pth,12000
2734,TRUE,1,301,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002734.pth,12000
2735,TRUE,1,301,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002735.pth,12000
2736,TRUE,1,301,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002736.pth,12000
2737,TRUE,1,301,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002737.pth,12000
2738,TRUE,1,301,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002738.pth,12000
2739,TRUE,1,301,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002739.pth,12000
2740,TRUE,1,301,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002740.pth,12000
2741,TRUE,1,351,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002741.pth,12000
2742,TRUE,1,351,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002742.pth,12000
2743,TRUE,1,351,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002743.pth,12000
2744,TRUE,1,351,501,100,640,200,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002744.pth,12000
2745,TRUE,1,351,501,100,640,250,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002745.pth,12000
2746,TRUE,1,351,501,100,640,300,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002746.pth,12000
2747,TRUE,1,351,501,100,640,350,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002747.pth,12000
2748,TRUE,1,351,501,100,640,400,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002748.pth,12000
2749,TRUE,1,351,501,100,640,450,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002749.pth,12000
2750,TRUE,1,351,501,100,640,500,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002750.pth,12000
2751,TRUE,1,401,501,100,640,50,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002751.pth,12000
2752,TRUE,1,401,501,100,640,100,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002752.pth,12000
2753,TRUE,1,401,501,100,640,150,0.001,CReLU,,,1234,50000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000002753.pth,12000
